system:index,AGENCY,ALARM_DATE,CAUSE,COMPLEXNM,CONT_DATE,FIRE_NAME,GIS_ACRES,INCOMPLEX,MAPMETHOD,YEAR,YEARn,histogram,.geo
00002b4f342f711daa30,USF,1.21395E+12,1,,1.21861E+12,LIME,24884.73828,,,2008,39,"71=537.2823529411764, 90=1.9529411764705882, 11=713.3450980392155, 41=2646.9019607843134, 52=17218.003921568692, 42=86944.85098039136, 43=1843.8078431372535, 21=1580.6039215686271, 31=397.55686274509793",
0000c48480d91a6a5df4,USF,1.43824E+12,1,,1.44152E+12,LASSICS,18192.0332,,,2015,46,"71=786.2235294117645, 21=1176.9372549019604, 43=2639.0549019607834, 42=67949.8980392153, 23=6.0, 41=1254.5450980392152, 52=7585.525490196081, 11=12.0, 31=389.0",
00000c0d0a6956d493af,USF,1.43824E+12,1,,1.44619E+12,JOHNSON,17821.10742,,,2015,46,"71=1525.898039215686, 11=49.43137254901961, 21=1467.756862745098, 42=59621.02352941159, 41=3647.850980392157, 43=2934.650980392156, 52=10844.898039215705, 31=40.56078431372549",
000065ef13a2e8e6862d,USF,1.43824E+12,1,,,BLAKE,11439.25195,,,2015,46,"71=453.44705882352935, 52=5385.199999999998, 41=2702.6470588235297, 42=40662.33725490191, 43=2002.2941176470586, 21=213.78431372549025, 31=14.0",
0000b4bb5203466b6229,USF,1.43504E+12,4,,1.43504E+12,CASTLE,14253.95117,,,2015,46,"71=321.77254901960777, 23=0.5137254901960784, 21=1174.090196078431, 43=1911.38431372549, 42=43346.06666666674, 41=2360.341176470588, 52=14819.639215686315, 11=106.56470588235297, 31=49.305882352941175",
0000bf1912cd6c14ee51,USF,1.43824E+12,1,,1.43988E+12,PATTISON,12916.57227,,,2015,46,"71=41.98039215686275, 21=438.8823529411763, 43=1541.894117647059, 42=40235.24705882354, 41=575.007843137255, 52=15185.454901960824, 11=14.752941176470587, 31=44.0",
00005fece5265c836113,USF,1.21403E+12,1,,1.22544E+12,MINERS,24876.33984,,,2008,39,"71=130.4352941176471, 21=905.654901960784, 43=3643.494117647059, 42=93419.2039215684, 41=1125.3215686274511, 52=12598.850980392184, 11=25.89803921568627, 31=4.047058823529412",
000037223f3e747d4b38,USF,1.21403E+12,1,,1.21749E+12,CEDAR-Iron Complex,25391.72656,,,2008,39,"71=181.8862745098039, 21=1803.5176470588235, 43=1856.1725490196077, 41=2412.1529411764704, 42=101390.95294117618, 22=1.780392156862745, 52=6095.450980392159, 11=206.50588235294128, 31=224.36470588235292",
00000e89f33b1198190b,USF,1.21395E+12,1,,1.21965E+12,HALF,15130.14648,,,2008,39,"71=443.6823529411764, 21=666.2392156862745, 43=4573.760784313726, 42=47700.61176470598, 41=6056.368627450979, 52=7958.3607843137215, 95=25.0, 11=541.7882352941176, 31=66.07450980392157",
00003249be3b4533e3e1,USF,1.21395E+12,1,,1.21749E+12,IRONSIDE-Iron Complex,12834.11523,,,2008,39,"71=504.30588235294107, 21=909.9607843137236, 43=1296.0705882352943, 42=42122.270588235275, 41=3850.6313725490204, 23=1.964705882352941, 22=8.545098039215684, 52=8991.631372549025, 11=13.690196078431372, 31=5.772549019607842",
000043a48ac9247c20db,CDF,1.06266E+12,1,,1.06551E+12,HONEYDEW,11794.32813,,,2003,34,"71=1243.8980392156864, 90=68.74901960784315, 21=92.4117647058824, 43=1048.6431372549018, 42=40607.356862745044, 41=713.8470588235298, 52=8407.090196078438, 11=48.50980392156864, 95=3.368627450980392, 31=805.5843137254903",
00002e1e94e69fca5445,CDF,1.06257E+12,1,,1.06542E+12,CANOE,11043.56445,,,2003,34,"71=1162.7725490196074, 90=15.121568627450978, 11=30.364705882352933, 41=107.49803921568628, 31=114.49019607843138, 42=44606.34901960776, 43=145.00784313725495, 21=143.09019607843146, 52=3331.1176470588234",
00008e49ef6fe6f77493,CDF,1.4067E+12,1,,1.41102E+12,LODGE,12533.18359,,,2014,45,"71=78.49803921568628, 90=33.0, 21=993.4941176470588, 42=49854.062745097996, 41=2272.9764705882353, 43=385.7647058823529, 11=542.3058823529411, 52=2194.8588235294114",
0000e8e2faee58755d04,CDF,,0,Mendocino Complex,,RIVER,48920.39969,Y,Mixed Methods,2018,49,"52=126224.17647058793, 11=14.0, 31=310.17254901960786, 71=13141.505882353014, 90=105.7529411764706, 43=46649.78431372551, 42=20269.72941176471, 82=279.98431372549004, 23=33.0, 81=37.01176470588236, 41=3537.086274509804, 22=75.51372549019608, 21=9288.894117647054",
000082b4b313c97047fd,CDF,,0,Mendocino Complex,,RANCH,410202.5267,Y,Infrared Image,2018,49,"31=2804.396078431372, 11=379.14901960784323, 95=420.2862745098039, 52=970496.9921568615, 71=71234.54117647075, 24=4.7176470588235295, 90=714.5294117647059, 43=115661.1098039216, 82=367.12549019607843, 41=32435.25882352941, 23=53.33333333333333, 42=604607.8078431372, 22=445.15294117647056, 21=44840.368627451026",
00000d9731e4751d6909,CDF,,0,Mendocino Complex,,RANCH,410202.4633,Y,Mixed Methods,2018,49,"31=2803.807843137255, 11=375.407843137255, 95=420.3411764705882, 52=970504.3764705864, 71=71253.25882352957, 24=4.7333333333333325, 90=713.5607843137255, 43=115657.7098039216, 82=368.0156862745098, 41=32434.549019607843, 23=53.858823529411765, 42=604586.6156862744, 22=444.6274509803921, 21=44838.59215686279",
00009928ebb2019790d7,CDF,1.50745E+12,14,,1.50891E+12,REDWOOD VALLEY,36522.94531,,,2017,48,"52=63767.68235294131, 11=70.8, 31=51.0, 71=22912.219607843206, 24=7.0, 90=101.0, 43=20887.505882352958, 42=42349.50588235297, 82=2214.509803921569, 23=16.0, 81=227.23137254901962, 41=3837.517647058824, 22=242.00000000000003, 21=7536.756862745094",
0000e7925962146e40b6,USF,1.15372E+12,1,,1.15761E+12,HUNTER,16234.26758,,,2006,37,"71=2996.9254901960794, 21=2003.098039215685, 43=3984.533333333333, 42=40671.345098039215, 23=14.650980392156864, 41=3417.0666666666666, 52=19573.49803921574, 11=92.9137254901961, 31=238.50980392156865",
0000a6a9f0692fcdde8b,CDF,1.21403E+12,1,,1.21472E+12,MILL,13511.75586,,,2008,39,"71=51014.43921568623, 41=102.3529411764706, 42=133.27058823529413, 43=20.729411764705883, 21=12.890196078431373, 52=9472.286274509808",
000093106cb79d687e15,CDF,1.37724E+12,9,,1.37776E+12,DEER,11428.75293,,,2013,44,"71=39367.20392156855, 41=179.51372549019607, 42=179.5921568627451, 43=9.403921568627451, 21=120.59607843137258, 52=11533.356862745124",
000033549254126fcab1,CDF,1.21498E+12,1,,1.21688E+12,BTU LIGHTNING COMPLEX,53699.33203,,,2008,39,"71=6594.066666666667, 24=0.5764705882352941, 95=54.0, 31=104.07450980392159, 11=1023.0, 23=5.623529411764706, 22=94.96862745098039, 41=3210.7490196078425, 42=166043.78039215584, 43=1548.7176470588236, 21=3327.517647058823, 52=59453.22352941174",
000061bd3a8d129a76a2,CDF,,0,,,CAMP,145134.8106,N,Mixed Methods,2018,49,"31=834.6784313725491, 11=3239.5137254901947, 95=5.0, 52=97240.92941176462, 71=150562.89411764717, 24=288.6470588235294, 90=867.2509803921567, 22=7718.003921568626, 23=1726.7450980392157, 42=301733.0039215678, 41=57477.937254901975, 43=5343.639215686274, 21=25562.325490196083",
0000337fc888239efc92,CDF,1.21317E+12,7,,1.2136E+12,HUMBOLDT,23344.33398,,,2008,39,"71=73205.47058823526, 24=0.01568627450980392, 11=8.0, 21=1594.2078431372543, 43=139.4313725490196, 41=14147.8, 23=48.90588235294118, 42=4395.588235294117, 22=243.0274509803922, 52=11164.02745098039, 31=18.749019607843138",
0000c3e488270adc3f57,CDF,1.34674E+12,7,,1.34769E+12,SIXTEEN_COMPLEX,17942.14844,,,2012,43,"71=11171.537254901967, 41=40.26274509803922, 21=431.31764705882335, 43=4640.827450980392, 23=2.9176470588235297, 42=1047.3803921568626, 22=49.03529411764706, 52=63288.43529411759, 31=5.1568627450980395",
00008eb554ec518fe975,CDF,1.43815E+12,9,,1.43954E+12,ROCKY,69438.16406,,,2015,46,"71=32461.91372549022, 90=114.0, 95=5.0, 23=7.152941176470589, 21=1723.4431372549013, 43=23399.83137254902, 42=19550.23529411765, 22=68.12549019607843, 41=153.0, 52=233187.43921568568, 11=122.09411764705882, 31=1439.6117647058823",
00004ca1d0a6b79c21f0,CDF,1.21412E+12,10,,1.21524E+12,WALKER,11172.99707,,,2008,39,"71=2143.909803921569, 90=93.0, 21=1493.0941176470592, 43=2574.105882352941, 42=1383.850980392157, 41=19.0, 22=5.0, 52=42437.34509803913, 95=81.0, 31=8.690196078431374",
00003fd88dac2820db4a,CDF,,0,,,PAWNEE,15197.22015,N,GPS-Flight,2018,49,"71=2406.2549019607836, 90=26.082352941176474, 95=0.1568627450980392, 22=29.05098039215686, 41=25.0, 21=345.7686274509803, 43=2692.4196078431373, 42=2902.431372549018, 52=59553.894117646894, 11=31.25490196078431, 31=324.7372549019607",
0000f89e2f111aac3e43,CDF,1.44204E+12,14,,1.44411E+12,VALLEY,76084.83594,,,2015,46,"52=150187.85490195913, 11=1391.8901960784312, 95=428.0, 31=1219.2823529411762, 71=43451.76470588211, 24=51.0, 90=849.0, 43=32087.60784313733, 42=77014.60392156812, 82=4302.55294117647, 23=248.09411764705882, 81=5764.686274509804, 41=9991.219607843139, 22=1514.8941176470585, 21=13610.45490196083",
00000175024cfb9f7406,USF,1.34164E+12,9,,1.34259E+12,MILL,29525.45117,,,2012,43,"71=2722.2901960784316, 90=6.0, 41=696.3176470588235, 21=2874.7215686274485, 43=7362.49019607843, 42=45430.90196078431, 22=18.91764705882353, 23=2.352941176470588, 52=73541.56862745072, 11=5.0, 95=2.5019607843137255, 31=99.54117647058824",
0000d910bf1fa902afe7,USF,9.97254E+11,9,,9.98291E+11,TROUGH,24927.33789,,,2001,32,"71=5037.905882352939, 24=8.0, 90=135.921568627451, 11=9.0, 22=193.98039215686276, 23=19.0, 52=61377.94117647066, 42=37032.04313725485, 41=1190.843137254902, 43=4096.400000000001, 21=2061.8823529411766, 31=919.2274509803921",
0000c20daa6e1a5ed4fb,CDF,1.50745E+12,14,,1.50952E+12,POCKET,17359.32813,,,2017,48,"71=10615.278431372622, 21=1167.313725490195, 43=12004.933333333367, 42=18720.376470588297, 41=2354.2, 52=33143.85490196095, 11=16.0, 31=29.80392156862745",
0000eef3f43838780444,CDF,1.09419E+12,2,,1.09523E+12,GEYSERS,12244.39941,,,2004,35,"71=6820.894117647056, 31=170.4, 22=3.6549019607843136, 41=1027.1882352941175, 23=12.0, 42=16016.13725490198, 43=7473.282352941176, 21=848.6470588235294, 52=22677.639215686315",
0000f5fd1990225e7955,CDF,1.50745E+12,14,,1.50952E+12,TUBBS,36701.98438,,,2017,48,"52=42909.913725490245, 11=166.6235294117647, 31=189.04705882352943, 71=22619.470588235294, 24=238.42745098039217, 90=152.0705882352941, 22=4897.61568627451, 82=1575.8745098039212, 41=2793.1294117647058, 23=2682.843137254903, 42=49395.27843137257, 43=26085.16862745099, 21=11316.752941176464",
0000575c0c375116027b,CDF,1.50745E+12,14,,1.50943E+12,NUNS,55798.19141,,,2017,48,"52=63157.41960784336, 11=317.4117647058824, 95=261.0, 31=234.0, 71=34929.854901960876, 24=22.0, 90=188.0705882352941, 81=3356.458823529414, 43=34915.09411764715, 82=4304.0823529411755, 42=91985.97254901944, 23=232.45490196078435, 41=6229.380392156862, 22=1485.3215686274498, 21=9266.694117647055",
0000c1f58fc98c5dfaf2,CDF,1.4391E+12,14,,1.4404E+12,JERUSALEM,25118.37695,,,2015,46,"52=93325.4901960783, 11=12.996078431372549, 95=23.0, 31=204.69803921568626, 71=10883.941176470586, 24=10.094117647058823, 90=21.0, 43=3917.6980392156856, 42=2317.541176470588, 23=220.52941176470588, 41=5.0, 22=258.156862745098, 21=1744.098039215686",
00008889359d542aba28,CDF,1.09739E+12,7,,1.098E+12,RUMSEY,38763.01563,,,2004,35,"71=36163.40000000005, 90=14.588235294117647, 41=12.0, 23=1.4980392156862745, 21=1652.5333333333333, 43=11769.32941176471, 42=4462.572549019607, 22=6.121568627450981, 11=4.737254901960785, 95=43.494117647058815, 52=120165.72941176435",
0000d1581e199574f821,CDF,,0,,,COUNTY,89776.54352,N,Infrared Image,2018,49,"31=10.180392156862743, 11=178.36862745098057, 95=81.58039215686277, 52=231121.7333333331, 71=86962.81960784284, 90=265.2039215686274, 23=0.047058823529411764, 82=161.83137254901962, 22=6.2784313725490195, 41=1711.0, 42=18640.772549019614, 43=61996.32549019603, 21=2808.945098039213",
00005b9e0da340cc1c61,LRA,1.15891E+12,14,,1.15891E+12,ZAM ASSIST,13968.875,,,2006,37,"71=57148.69411764719, 24=9.0, 90=9.062745098039215, 23=3.5411764705882356, 82=3179.215686274507, 81=519.113725490196, 21=1273.33725490196, 22=34.325490196078434, 31=441.0313725490196, 95=88.95686274509805, 52=102.0",
