system:index,AGENCY,ALARM_DATE,CAUSE,COMPLEXNM,CONT_DATE,FIRE_NAME,GIS_ACRES,INCOMPLEX,MAPMETHOD,YEAR,YEARn,histogram,.geo
000011588e128bde7337,CDF,9.99673E+11,14,,1.00131E+12,DARBY,14280.47754,,,2001,32,"1=14793.66274509806, 7=6932.137254901956, 6=1160.7803921568625, 5=16472.49019607851, 8=24292.956862745126, 9=0.6352941176470588, 10=4.76078431372549",
0000b8fb3098b6d79211,USF,1.37672E+12,4,,1.3826E+12,RIM,256175.5313,,,2013,44,"1=752573.96078431, 7=89049.41176470587, 6=8706.30980392157, 5=144385.89411764703, 8=143159.49803921557, 9=486.9490196078431, 11=2592.9607843137255, 10=2536.031372549019",
0000ef771e4678bba551,CDF,9.98118E+11,7,,9.98636E+11,CREEK FIRE,11095.11914,,,2001,32,"1=7131.372549019603, 7=2024.4823529411767, 6=12388.709803921593, 5=5052.69019607843, 8=23012.180392156915, 9=118.93333333333334, 10=23.0",
0000c709a9997cc58094,CDF,1.50019E+12,9,,1.50416E+12,DETWILER,81826.27344,,,2017,48,"1=972.9921568627451, 2=53.0, 7=32323.203921568733, 6=195376.62352941104, 5=25295.125490196133, 8=106597.98039215701, 9=2302.623529411764, 11=60.898039215686275, 10=3858.360784313725",
0000e406be2f3e574780,CDF,1.06197E+12,1,,1.06387E+12,ANNIE,18210.40039,,,2003,34,"7=16660.262745098124, 8=21182.490196078474, 6=44031.2549019607, 10=5.0",
0000ea004d44f40d8356,CDF,1.15243E+12,14,,1.15442E+12,CANYON,34217.51563,,,2006,37,"2=225.09803921568627, 7=11543.80784313727, 6=61609.031372548794, 5=283.18431372549026, 8=79864.21960784282, 9=329.70196078431377, 10=1.0",
0000df3e72d29248e6d9,CDF,1.1888E+12,5,,1.18984E+12,LICK,47748.27344,,,2007,38,"1=326.53725490196075, 7=8001.117647058825, 6=101419.40784313703, 5=14599.49019607844, 8=89553.22352941168, 9=371.5137254901961, 10=220.0",
00009e213378e0d22225,USF,1.21291E+12,4,,1.21567E+12,INDIANS,76459.78125,,,2008,39,"1=1529.521568627451, 7=11874.243137254962, 6=36862.34509803919, 5=13115.392156862748, 8=276827.01960784284, 11=23.0, 10=36.25882352941177",
00001f51f95482acb71b,USF,1.2225E+12,9,,1.22535E+12,CHALK,16265.77051,,,2008,39,"1=13437.384313725492, 7=6150.827450980392, 6=11961.866666666665, 5=2877.007843137254, 8=38642.4235294119, 9=1.4901960784313724, 11=30.309803921568623",
00002af0f3fadde5282a,CDF,1.47107E+12,10,,1.4734E+12,CHIMNEY,46233.91797,,,2016,47,"1=3042.690196078431, 7=17040.39215686274, 8=72786.47450980394, 6=107057.2470588233, 5=5831.96862745098, 10=2051.286274509804",
0000484c92cf4c42797c,CDF,1.15355E+12,1,,1.15398E+12,RICO,14509.4248,,,2006,37,"7=16791.42745098039, 8=31505.57647058829, 6=15989.29019607844, 5=940.1333333333333",
0000b4d307d0b91ad641,CDF,1.49509E+12,2,,1.49552E+12,ELM,11146.75488,,,2017,48,"3=313.9921568627451, 2=261.84705882352944, 7=41800.35686274506, 6=4347.160784313724, 4=16.823529411764707, 5=22.0, 8=3345.439215686275",
000017d3efd10e65c9c4,CDF,1.49958E+12,10,,1.50097E+12,GARZA,48886.66406,,,2017,48,"1=6299.356862745099, 3=57.0, 7=47975.14509803896, 6=103025.58431372538, 4=32.0, 5=14168.74509803922, 8=48249.305882352826, 10=4.0",
00004d8292e7214f1b5b,USF,1.43833E+12,1,,1.4468E+12,ROUGH,151546.8125,,,2015,46,"1=294507.34117647, 2=1319.972549019608, 7=19981.799999999996, 6=20964.137254901958, 5=190416.5686274509, 8=131710.50196078426, 11=2020.4588235294113, 10=1399.807843137255",
000048b76024f348eb58,NPS,1.21645E+12,1,,1.22812E+12,TEHIPITE,11648.0918,,,2008,39,"1=47180.74509803906, 2=1185.4352941176467, 7=88.70196078431373, 5=1538.7882352941187, 8=700.4901960784314, 11=652.356862745098, 10=3.4823529411764698",
00007730708df41815d3,USF,1.37448E+12,1,,1.37862E+12,ASPEN,22937.52148,,,2013,44,"1=76569.67058823486, 5=13620.43529411769, 8=11795.92549019609, 6=70.14117647058826, 11=120.87058823529412, 10=177.13333333333347",
0000a38fb5c0b7b623a4,USF,1.40644E+12,4,,1.40835E+12,FRENCH,13831.63867,,,2014,45,"1=33251.874509804, 7=64.93333333333334, 8=6147.317647058816, 6=126.05882352941177, 5=21127.933333333393, 10=30.094117647058823",
0000aae5becc9ad3c2e4,BLM,1.34441E+12,1,,1.34579E+12,INDIAN,12575.23828,,,2012,43,"8=55114.8784313723, 3=494.7607843137254, 2=928.913725490196",
0000d52af3e2bd2190dc,USFS,,0,,,LIONS,13461.36214,N,Mixed Methods,2018,49,"1=45145.501960784226, 7=601.0, 8=10312.941176470646, 5=1803.4980392156856, 11=880.8549019607843, 10=10.0",
00003992bc35aeb4050d,USF,1.50399E+12,9,,1.51099E+12,RAILROAD,12371.14844,,,2017,48,"1=49990.96078431379, 7=69.54509803921569, 8=1496.7372549019608, 10=60.905882352941184, 11=204.33333333333331, 5=3706.843137254904",
00009e0a2d0c840f3c3b,USFS,,0,,,FERGUSON,96831.20729,N,Mixed Methods,2018,49,"1=186448.04313725443, 7=16598.482352941173, 6=7213.988235294117, 5=143385.5529411763, 8=78790.82745098043, 9=140.52549019607844, 11=102.43137254901961, 10=1318.9882352941177",
00006cceea414b496a9c,CDF,1.21697E+12,9,,1.21757E+12,TELEGRAPH,34083.80078,,,2008,39,"1=7092.152941176471, 7=5177.09019607843, 6=30406.80784313746, 5=37809.36078431379, 8=70223.74509803897, 9=640.5333333333333, 11=16.0, 10=612.4235294117645",
0000d902c9423cae829d,USFS,,0,,,DONNELL,36544.61946,N,Infrared Image,2018,49,"1=118243.6313725479, 7=1926.1999999999991, 5=2179.180392156863, 8=37869.556862745216, 9=109.64705882352943, 11=280.8078431372549, 10=41.71372549019607",
0000e98a183a76a81298,USF,1.02412E+12,4,,1.0268E+12,CANNON,26684.13477,,,2002,33,"1=9844.698039215693, 2=40561.97254901957, 7=3230.843137254904, 5=1400.9098039215683, 8=63491.64705882341, 9=255.56470588235294, 11=84.30588235294118, 10=122.89019607843137",
000088c1eabc5139422d,USF,1.37681E+12,1,,1.37759E+12,SPRING PEAK,14267.09277,,,2013,44,"1=98.0, 2=7637.8509803921515, 8=56217.90980392159, 5=0.12549019607843137, 10=0.06274509803921569",
