"","OBJECTID","YEAR_","STATE","AGENCY","UNIT_ID","FIRE_NAME","INC_NUM","ALARM_DATE","CONT_DATE","CAUSE","COMMENTS","REPORT_AC","GIS_ACRES","C_METHOD","OBJECTIVE","FIRE_NUM","Shape_Leng","Shape_Area"
"4686",4686,"1929","CA","USF","SRF","BLUE CREEK #4","00000000",1929-11-25,NA,5,NA,0,3769.46,0,1,"00200283",17312.3976465,15254469.4441
"4687",4687,"1929","CA","USF","SRF","BLUE CREEK #2","00000000",1929-09-15,NA,5,NA,0,6112.38,0,1,"00200273",25807.7167027,24735933.6851
"4688",4688,"1942","CA","USF","SNF",NA,"00000000",NA,NA,14,NA,0,359.23,0,1,"00000001",5549.5392139,1453750.52833
"4689",4689,"1942","CA","USF","KNF",NA,"00000000",NA,NA,14,NA,0,168.63,0,1,"00000155",3502.97982013,682422.019657
"4690",4690,"1942","CA","USF","KNF",NA,"00000000",NA,NA,14,NA,0,3156.39,0,1,"00000167",14717.5685436,12773475.2722
"4691",4691,"1942","CA","USF","KNF",NA,"00000000",NA,NA,14,NA,0,261.221,0,1,"00000214",5869.09038016,1057123.60761
"4692",4692,"1942","CA","USF","KNF",NA,"00000000",NA,NA,14,NA,0,1208.73,0,1,"00000145",13739.2613223,4891552.40713
"4693",4693,"1942","CA","USF","KNF",NA,"00000000",NA,NA,14,NA,0,357.896,0,1,"00000387",5860.86253056,1448351.9571
"4694",4694,"1942","CA","USF","LNF",NA,"00000000",NA,NA,9,NA,0,254.613,0,1,"00000041",5389.8376524,1030382.88854
"4695",4695,"1942","CA","USF","LNF",NA,"00000000",NA,NA,9,NA,0,438.093,0,1,"00000039",7450.98143282,1772900.37566
"4696",4696,"1942","CA","USF","LNF",NA,"00000000",NA,NA,9,NA,0,545.579,0,1,"00000034",6815.68991854,2207880.4633
"4697",4697,"1942","CA","USF","LNF",NA,"00000000",NA,NA,14,NA,0,297.491,0,1,"00000033",5397.22096535,1203904.5574
"4698",4698,"1942","CA","USF","SQF",NA,"00000000",NA,NA,9,NA,0,763.637,0,1,"00000032",6704.70119164,3090330.76683
"4699",4699,"1942","CA","USF","SQF",NA,"00000000",NA,NA,9,NA,0,19833.3,0,1,"00000014",58061.7404866,80262654.1489
"4700",4700,"1942","CA","USF","SQF",NA,"00000000",NA,NA,9,NA,0,26978.6,0,1,"00000007",83047.5570051,109178319.096
"4701",4701,"1942","CA","USF","SQF",NA,"00000000",NA,NA,9,NA,0,812.077,0,1,"00000030",7494.29633753,3286358.15931
"4702",4702,"1942","CA","USF","SQF",NA,"00000000",NA,NA,9,NA,0,7558.87,0,1,"00000009",26174.8058689,30589646.5145
"4703",4703,"1942","CA","USF","SQF",NA,"00000000",NA,NA,9,NA,0,25219.3,0,1,"00000002",42424.5040622,102058777.974
"4704",4704,"1942","CA","USF","SQF",NA,"00000000",NA,NA,9,NA,0,23910.1,0,1,"00000011",45636.8713863,96760673.8666
"4705",4705,"1942","CA","USF","CNF",NA,"00000000",NA,NA,9,NA,0,1260.25,0,1,"00000030",14921.7644345,5100065.8286
"4706",4706,"1942","CA","USF","CNF",NA,"00000000",NA,NA,14,NA,0,7081.66,0,1,"00000040",26121.9039487,28658444.9623
"4707",4707,"1942","CA","USF","CNF",NA,"00000000",NA,NA,14,NA,0,14220.8,0,1,"00000041",36472.3213116,57549519.1409
"4708",4708,"1942","CA","USF","CNF",NA,"00000000",NA,NA,9,NA,0,152.002,0,1,"00000026",3423.49893186,615129.852438
"4709",4709,"1942","CA","USF","CNF",NA,"00000000",NA,NA,9,NA,0,2532.12,0,1,"00000028",17089.9519927,10247126.8848
"4710",4710,"1946","CA","USF","BDF",NA,"00000000",NA,NA,14,NA,0,80.7238,0,1,"00000000",2467.20414736,326677.535352
"4711",4711,"1946","CA","CCO","LAC","DULCE","00000000",1946-09-09,NA,14,NA,0,100.293,0,1,"00000000",3045.35429158,405871.749528
"4712",4712,"1946","CA","CCO","LAC","DUME FIRE NO. 76","00000000",1946-07-29,NA,14,NA,0,212.668,0,1,"00000000",5213.9499307,860634.858054
"4713",4713,"1946","CA","CCO","LAC","BENNETT NO. 66","00000000",1946-07-25,NA,14,NA,0,283.97,0,1,"00000000",5920.19924831,1149186.21802
"4714",4714,"1946","CA","CCO","LAC","BENNETT NO. 66","00000000",1946-07-23,NA,14,NA,0,41.3083,0,1,"00000000",1938.53983095,167168.626291
"4715",4715,"1946","CA","CCO","LAC","TORRANCE","00000000",1946-09-03,NA,14,NA,0,384.621,0,1,"00000000",8567.33477008,1556507.21884
"4716",4716,"1955","CA","CDF","TGU","WILLIAMS #2","00000000",1955-08-29,NA,9,NA,0,1126.78,0,1,"00000043",11749.6806659,4559910.44515
"4717",4717,"1924","CA","USF","TNF",NA,"00000000",NA,NA,14,NA,0,2004.5,0,1,"00000011",16510.0888672,8111921.52425
"4718",4718,"1924","CA","USF","TNF",NA,"00000000",NA,NA,14,NA,0,248.057,0,1,"00000008",4441.75834389,1003849.1598
"4719",4719,"1947","CA","USF","BDF",NA,"00000000",NA,NA,14,NA,0,286.246,0,1,"00000000",4736.01458513,1158396.965
"4720",4720,"1947","CA","USF","ENF",NA,"00000000",NA,NA,14,NA,0,2834.96,0,1,"00000000",17579.0845809,11472669.9966
"4721",4721,"1947","CA","USF","SHF",NA,"00000000",NA,NA,9,NA,0,126.572,0,1,"00000543",3111.91740926,512218.040233
"4722",4722,"1947","CA","USF","SHF",NA,"00000000",NA,NA,9,NA,0,128.608,0,1,"00000006",3428.79581982,520456.135134
"4723",4723,"1947","CA","USF","SHF",NA,"00000000",NA,NA,9,NA,0,1524.8,0,1,"00000043",11024.5321302,6170663.66901
"4724",4724,"1947","CA","CDF","TGU","PATTON","00000000",1947-09-24,NA,14,NA,0,250.176,0,1,"00000208",5024.14137599,1012426.7702
"4725",4725,"1947","CA","USF","MDF","SHIELDS CR.","00000000",1947-08-03,NA,9,NA,0,476.564,0,1,"00000048",5330.58471893,1928584.05676
"4726",4726,"1947","CA","USF","SRF","LAKE PRAIRIE","00000000",1947-09-26,NA,5,NA,0,162.552,0,1,"00200327",3601.77947345,657824.843681
"4727",4727,"1947","CA","USF","KNF","DOGGETT CREEK","00000000",1947-08-29,NA,1,NA,0,39.9114,0,1,"00000045",1570.19332978,161515.805691
"4728",4728,"1947","CA","USF","KNF","RUFFY","00000000",1947-09-16,NA,4,NA,0,11.0146,0,1,"00000048",786.662483054,44574.6449552
"4729",4729,"1947","CA","USF","KNF","CAYUSE GULCH","00000000",1947-09-24,NA,3,NA,0,1301.45,0,1,"00000050",9120.40816201,5266799.12543
"4730",4730,"1953","CA","CDF","MVU","PUEBLITOS CANYON","00000000",1953-06-11,NA,14,NA,0,1158.27,0,1,"00000389",9051.38767111,4687344.60613
"4731",4731,"1953","CA","CDF","MVU","SAN FELIPE","00000000",1953-08-19,NA,14,NA,0,415.215,0,1,"00000679",6117.84998534,1680316.18429
"4732",4732,"1953","CA","CDF","MVU","SWYCAFFER","00000000",1953-06-27,NA,14,NA,0,471.624,0,1,"00000477",6093.57299282,1908592.65907
"4733",4733,"1953","CA","CDF","MVU","TUNNEL HILL","00000000",1953-10-04,NA,14,NA,0,1298.81,0,1,"00000806",12676.6348229,5256077.64751
"4734",4734,"1953","CA","CDF","MVU","VICENTE","00000000",1953-07-05,NA,14,NA,0,362.977,0,1,"00000512",7321.00663561,1468913.78791
"4735",4735,"1914","CA","USF","KNF",NA,"00000000",NA,NA,14,NA,0,114.868,0,1,"00000152",2512.36332029,464854.766567
"4736",4736,"1914","CA","USF","SQF",NA,"00000000",NA,NA,9,NA,0,16.9194,0,1,"00000057",1061.1732362,68470.3684772
"4737",4737,"1914","CA","USF","SQF",NA,"00000000",NA,NA,9,NA,0,116.477,0,1,"00000020",2796.03135705,471364.655942
"4738",4738,"1914","CA","USF","SQF",NA,"00000000",NA,NA,9,NA,0,64.3042,0,1,"00000053",2407.63370418,260230.021663
"4739",4739,"1914","CA","USF","SQF",NA,"00000000",NA,NA,9,NA,0,361.895,0,1,"00000039",7545.76140152,1464535.35785
"4740",4740,"1914","CA","USF","SQF",NA,"00000000",NA,NA,9,NA,0,138.825,0,1,"00000082",5475.10561699,561803.436225
"4741",4741,"1914","CA","USF","SQF",NA,"00000000",NA,NA,1,NA,0,19.8935,0,1,"00000064",1169.14666379,80505.956405
"4742",4742,"1914","CA","USF","SQF",NA,"00000000",NA,NA,9,NA,0,860.935,0,1,"00000046",8235.08953068,3484078.35575
"4743",4743,"1914","CA","USF","SQF",NA,"00000000",NA,NA,1,NA,0,12.9624,0,1,"00000075",943.665405053,52457.0853967
"4744",4744,"1914","CA","USF","SQF",NA,"00000000",NA,NA,1,NA,0,197.111,0,1,"00000023",4048.63018911,797678.209585
"4745",4745,"1914","CA","USF","SQF",NA,"00000000",NA,NA,9,NA,0,7.80774,0,1,"00000061",696.448787389,31596.805026
"4746",4746,"1914","CA","USF","CNF",NA,"00000000",NA,NA,14,NA,0,141.2,0,1,"00000077",3245.96506428,571414.459938
"4747",4747,"1914","CA","USF","CNF",NA,"00000000",NA,NA,1,NA,0,270.837,0,1,"00000068",4625.733921,1096039.4284
"4748",4748,"1914","CA","USF","CNF",NA,"00000000",NA,NA,14,NA,0,61.8005,0,1,"00000071",2196.31858937,250097.611318
"4749",4749,"1914","CA","USF","CNF",NA,"00000000",NA,NA,9,NA,0,69.4972,0,1,"00000063",2178.15691165,281245.016149
"4750",4750,"1914","CA","USF","CNF",NA,"00000000",NA,NA,14,NA,0,180.685,0,1,"00000069",4092.56291754,731207.304801
"4751",4751,"1914","CA","USF","CNF",NA,"00000000",NA,NA,9,NA,0,1146.24,0,1,"00000076",15103.7898081,4638663.46723
"4752",4752,"1915","CA","USF","SQF",NA,"00000000",NA,NA,9,NA,0,12.3496,0,1,"00000014",913.423099347,49976.9827824
"4753",4753,"1915","CA","USF","SQF",NA,"00000000",NA,NA,9,NA,0,53.9851,0,1,"00000033",2298.24110145,218470.069191
"4754",4754,"1915","CA","USF","CNF",NA,"00000000",NA,NA,14,NA,0,112.388,0,1,"00000084",2912.51655814,454819.159877
"4755",4755,"1915","CA","USF","CNF",NA,"00000000",NA,NA,14,NA,0,4835.9,0,1,"00000081",20698.3137585,19570180.6055
"4756",4756,"1915","CA","USF","CNF",NA,"00000000",NA,NA,9,NA,0,254.413,0,1,"00000088",3976.44385929,1029572.3845
"4757",4757,"1915","CA","USF","MDF",NA,"00000000",NA,NA,1,NA,0,8.93442,0,1,"00000047",790.719186709,36156.3336015
"4758",4758,"1915","CA","USF","MDF",NA,"00000000",NA,NA,1,NA,0,7.18297,0,1,"00000015",721.251443843,29068.4408899
"4759",4759,"1915","CA","USF","MDF",NA,"00000000",NA,NA,9,NA,0,12.1668,0,1,"00000063",904.695310543,49237.4369544
"4760",4760,"1915","CA","USF","MDF","CHALK HILL","00000000",1915-08-31,NA,1,NA,0,313.905,0,1,"00000059",5150.64003274,1270328.61194
"4761",4761,"1915","CA","USF","MDF",NA,"00000000",NA,NA,1,NA,0,126.964,0,1,"00000067",6937.08752041,513804.52575
"4762",4762,"1915","CA","USF","MDF","HOG LAKE 3","00000000",1915-08-23,NA,1,NA,0,21.8208,0,1,"00000051",1108.86102326,88305.7699968
"4763",4763,"1915","CA","USF","MDF","TICKNER RD#2","00000000",1915-08-22,NA,1,NA,0,7.61849,0,1,"00000048",891.777348753,30830.9388454
"4764",4764,"1915","CA","USF","MDF","MT.BIDWELL","00000000",1915-08-29,NA,9,NA,0,8.41302,0,1,"00000060",701.80297819,34046.2763494
"4765",4765,"1915","CA","USF","SRF","RED CAP PRAIRIE","00000000",1915-08-09,NA,5,NA,0,7.96588,0,1,"00200040",637.284504257,32236.7915196
"4766",4766,"1915","CA","USF","SRF","BOISE CREEK #1","00000000",1915-08-11,NA,5,NA,0,5.97454,0,1,"00200041",551.910491346,24178.1122306
"4767",4767,"1915","CA","USF","SRF","BOISE CREEK #4","00000000",1915-08-13,NA,5,NA,0,2.98733,0,1,"00200045",390.264061374,12089.2781264
"4768",4768,"1915","CA","USF","SRF","WILSON CREEK #1","00000000",1915-09-18,NA,5,NA,0,2.98726,0,1,"00200067",390.260695274,12089.0271649
"4769",4769,"1915","CA","USF","SRF","WILSON CREEK #3","00000000",1915-09-18,NA,5,NA,0,4.97887,0,1,"00200069",503.826530232,20148.7694901
"4770",4770,"1915","CA","USF","SRF","WILSON CREEK #4","00000000",1915-09-18,NA,5,NA,0,9.95781,0,1,"00200070",712.521999683,40297.8174502
"4771",4771,"1915","CA","USF","SRF","WILDER GULCH","00000000",1915-09-20,NA,5,NA,0,39.8307,0,1,"00200072",1425.03437945,161189.124174
"4772",4772,"1915","CA","USF","SRF",NA,"00000000",1915-08-08,NA,14,NA,0,16.4305,0,1,"00301021",915.252855606,66491.7572196
"4773",4773,"1915","CA","USF","SRF",NA,"00000000",1915-08-08,NA,14,NA,0,13.7416,0,1,"00301023",837.018292076,55610.3670475
"4774",4774,"1915","CA","USF","SRF",NA,"00000000",1915-08-25,NA,14,NA,0,456.067,0,1,"00301029",4822.03707391,1845638.19631
"4775",4775,"1915","CA","USF","SRF",NA,"00000000",1915-09-01,NA,14,NA,0,10.4554,0,1,"00301030",730.108421072,42311.6664344
"4776",4776,"1915","CA","USF","SRF",NA,"00000000",1915-09-05,NA,14,NA,0,81.6522,0,1,"00301031",2040.326479,330434.626528
"4777",4777,"1915","CA","USF","SRF",NA,"00000000",1915-09-20,NA,14,NA,0,23.8983,0,1,"00301032",1103.82357769,96713.0077728
"4778",4778,"1915","CA","USF","SRF",NA,"00000000",1915-09-20,NA,14,NA,0,35.8476,0,1,"00301033",1351.90565198,145070.169609
"4779",4779,"1915","CA","USF","SRF",NA,"00000000",1915-09-20,NA,14,NA,0,17.9239,0,1,"00301034",955.943568527,72535.380914
"4780",4780,"1915","CA","USF","SRF",NA,"00000000",1915-10-03,NA,14,NA,0,109.535,0,1,"00400776",2363.15907094,443273.559097
"4781",4781,"1915","CA","USF","SRF",NA,"00000000",1915-10-04,NA,14,NA,0,11.2524,0,1,"00400788",757.423830314,45536.9055657
"4782",4782,"1915","CA","USF","SRF",NA,"00000000",1915-08-28,NA,14,NA,0,16.7295,0,1,"00400807",923.543722695,67701.8554044
"4783",4783,"1916","CA","USF","ENF",NA,"00000000",NA,NA,14,NA,0,2132.04,0,1,"0000G221",12642.4076922,8628074.8925
"4784",4784,"1916","CA","USF","ENF",NA,"00000000",NA,NA,9,NA,0,11.6871,0,1,"0000G224",920.844698964,47295.9852689
"4785",4785,"1916","CA","USF","ENF",NA,"00000000",NA,NA,14,NA,0,9.05939,0,1,"0000G268",690.285475963,36662.0539994
"4786",4786,"1916","CA","USF","ENF",NA,"00000000",NA,NA,14,NA,0,772.881,0,1,"0000121P",6375.77139415,3127739.19145
"4787",4787,"1916","CA","USF","ENF",NA,"00000000",NA,NA,14,NA,0,14.4564,0,1,"0000G241",871.984870627,58503.068062
"4788",4788,"1916","CA","USF","ENF",NA,"00000000",NA,NA,14,NA,0,4306.15,0,1,"00000000",21838.2148876,17426379.6425
"4789",4789,"1916","CA","USF","ENF",NA,"00000000",NA,NA,14,NA,0,17.9907,0,1,"0000G151",972.834987993,72805.6143891
"4790",4790,"1916","CA","USF","ENF",NA,"00000000",NA,NA,9,NA,0,479.608,0,1,"0000G242",6665.03131345,1940906.61139
"4791",4791,"1916","CA","USF","ENF",NA,"00000000",NA,NA,9,NA,0,73.351,0,1,"0000G223",2146.842328,296840.902217
"4792",4792,"1916","CA","USF","ENF",NA,"00000000",NA,NA,9,NA,0,32.2513,0,1,"0000P275",1439.16316739,130516.471506
"4793",4793,"1916","CA","USF","ENF",NA,"00000000",NA,NA,9,NA,0,1397.12,0,1,"0000C261",10675.0824998,5653946.14985
"4794",4794,"1916","CA","USF","ENF",NA,"00000000",NA,NA,9,NA,0,170.555,0,1,"0000225_",3303.21287809,690210.066628
"4795",4795,"1916","CA","USF","PNF",NA,"00000000",NA,NA,14,NA,0,120.88,0,1,"00000001",4103.02352879,489184.608983
"4796",4796,"1916","CA","USF","PNF",NA,"00000000",NA,NA,14,NA,0,265.927,0,1,"00000002",4691.96733086,1076166.51357
"4797",4797,"1916","CA","USF","PNF",NA,"00000000",NA,NA,14,NA,0,375.453,0,1,"00000003",5228.09668878,1519402.97217
"4798",4798,"1910","CA","USF","TNF",NA,"00000000",NA,NA,14,NA,0,185.321,0,1,"00000014",3335.348912,749968.144051
"4799",4799,"1910","CA","USF","TNF",NA,"00000000",NA,NA,14,NA,0,1533.37,0,1,"00000016",12975.4592379,6205347.19741
"4800",4800,"1910","CA","USF","TNF",NA,"00000000",NA,NA,14,NA,0,260.014,0,1,"00000015",4622.11783861,1052240.70725
"4801",4801,"1916","CA","USF","PNF",NA,"00000000",NA,NA,14,NA,0,290.931,0,1,"00000004",5668.02430673,1177357.00506
"4802",4802,"1916","CA","USF","SNF",NA,"00000000",NA,NA,14,NA,0,1334.72,0,1,"00000001",10279.7141953,5401437.95493
"4803",4803,"1916","CA","USF","SNF",NA,"00000000",NA,NA,9,NA,0,569.362,0,1,"00000002",6205.96144064,2304125.67049
"4804",4804,"1916","CA","USF","SNF",NA,"00000000",NA,NA,14,NA,0,6239.92,0,1,"00000003",25784.2986752,25252056.2721
"4805",4805,"1916","CA","USF","SNF",NA,"00000000",NA,NA,14,NA,0,4081.76,0,1,"00000004",19838.1138258,16518311.2325
"4806",4806,"1916","CA","USF","SNF",NA,"00000000",NA,NA,9,NA,0,74.3599,0,1,"00000005",2301.48908287,300924.008333
"4807",4807,"1916","CA","USF","SNF",NA,"00000000",NA,NA,14,NA,0,262.377,0,1,"00000006",4182.51090499,1061803.9053
"4808",4808,"1916","CA","USF","SNF",NA,"00000000",NA,NA,14,NA,0,121.2,0,1,"00000007",3031.29691053,490477.044146
"4809",4809,"1916","CA","USF","LNF",NA,"00000000",NA,NA,1,NA,0,127.471,0,1,"00000005",2925.63602278,515856.805667
"4810",4810,"1916","CA","USF","SQF",NA,"00000000",NA,NA,9,NA,0,61.8864,0,1,"00000019",1939.12968476,250445.336814
"4811",4811,"1916","CA","USF","SQF",NA,"00000000",NA,NA,9,NA,0,561.303,0,1,"00000014",7782.90028904,2271512.71496
"4812",4812,"1916","CA","USF","SQF",NA,"00000000",NA,NA,9,NA,0,639.284,0,1,"00000029",17638.1142877,2587090.85934
"4813",4813,"1916","CA","USF","SQF",NA,"00000000",NA,NA,9,NA,0,132.801,0,1,"00000046",3337.48446007,537425.233004
"4814",4814,"1917","CA","USF","LPF",NA,"00000000",NA,NA,9,NA,0,21242.2,0,1,"00000034",37732.9810208,85964326.4024
"4815",4815,"1917","CA","USF","BDF",NA,"00000000",NA,NA,14,NA,0,545.503,0,1,"00000000",6006.03231797,2207570.26539
"4816",4816,"1917","CA","USF","ENF","MILLER DIGGINS FIRE","00000000",1917-10-28,NA,14,NA,0,287.293,0,1,"0000117G",4229.28245378,1162634.18018
"4817",4817,"1917","CA","USF","ENF","SECTION 28","00000000",1917-10-05,NA,9,NA,0,231.854,0,1,"0000110G",4457.43774247,938279.509305
"4818",4818,"1917","CA","USF","ENF","MEEKS CK","00000000",1917-09-15,NA,9,NA,0,465.854,0,1,"000095P4",6685.02086105,1885245.75004
"4819",4819,"1917","CA","USF","ENF","BOTTLE HILL","00000000",1917-10-08,NA,1,NA,0,1326.58,0,1,"0000113G",11386.2903225,5368473.83961
"4820",4820,"1917","CA","USF","ENF",NA,"00000000",NA,NA,1,NA,0,252.171,0,1,"000067G3",4246.06338208,1020501.39678
"4821",4821,"1917","CA","USF","ENF","CHIPMUNK #2","00000000",1917-08-24,NA,1,NA,0,243.965,0,1,"0000116G",4284.45459461,987292.400436
"4822",4822,"1917","CA","USF","ENF","STONEY CK","00000000",1917-08-24,NA,14,NA,0,39.4035,0,1,"000088G4",1824.2910891,159460.196184
"4823",4823,"1917","CA","USF","ENF","KENTUCKY  FLAT","00000000",1917-09-15,NA,14,NA,0,13.2319,0,1,"0000123G",834.237433685,53547.6556577
"4824",4824,"1917","CA","USF","ENF",NA,"00000000",NA,NA,14,NA,0,602.41,0,1,"0000107G",7625.94002832,2437867.61067
"4825",4825,"1917","CA","USF","ENF","SECTION 28","00000000",1917-10-05,NA,9,NA,0,1698.18,0,1,"0000109G",16612.7219629,6872280.41821
"4826",4826,"1917","CA","USF","ENF","PILOT CK","00000000",1917-10-13,NA,14,NA,0,132.273,0,1,"0000111G",3049.09032972,535289.822389
"4827",4827,"1917","CA","USF","ENF","RUBICON","00000000",1917-10-25,NA,14,NA,0,262.391,0,1,"0000112G",4227.30749336,1061858.57974
"4828",4828,"1917","CA","USF","ENF","BUTCHER CORRAL #2","00000000",1917-08-21,NA,14,NA,0,13.2078,0,1,"000036G2",955.330311889,53449.927422
"4829",4829,"1917","CA","USF","ENF","PILOT CK","00000000",1917-08-05,NA,14,NA,0,52.9975,0,1,"000029G1",1669.51996838,214473.309401
"4830",4830,"1917","CA","USF","ENF","DANAHER PUMP","00000000",1917-06-18,NA,14,NA,0,9.42661,0,1,"00000002",704.135362572,38148.1257746
"4831",4831,"1917","CA","USF","ENF","GRADE","00000000",1917-07-28,NA,14,NA,0,37.5485,0,1,"000025G1",1405.31915477,151953.486089
"4832",4832,"1917","CA","USF","ENF","SLATE MT","00000000",1917-09-14,NA,14,NA,0,482.65,0,1,"000094G4",5038.41019004,1953214.44064
"4833",4833,"1917","CA","USF","SNF",NA,"00000000",NA,NA,14,NA,0,2235.75,0,1,"00000001",14002.2323457,9047772.40183
"4834",4834,"1917","CA","USF","SNF",NA,"00000000",NA,NA,14,NA,0,1003.56,0,1,"00000002",8658.47985289,4061249.02374
"4835",4835,"1917","CA","USF","SNF",NA,"00000000",NA,NA,14,NA,0,1155.02,0,1,"00000003",8692.95467622,4674194.49791
"4836",4836,"1917","CA","USF","SNF",NA,"00000000",NA,NA,9,NA,0,188.909,0,1,"00000004",3638.15091135,764486.708018
"4837",4837,"1917","CA","USF","SNF",NA,"00000000",NA,NA,9,NA,0,398.815,0,1,"00000005",5391.16350839,1613948.48428
"4838",4838,"1917","CA","USF","SNF",NA,"00000000",NA,NA,1,NA,0,2917.89,0,1,"00000006",15580.7593312,11808261.8135
"4839",4839,"1917","CA","USF","SNF",NA,"00000000",NA,NA,14,NA,0,1748.41,0,1,"00000007",11619.4357035,7075573.07546
"4840",4840,"1917","CA","USF","SNF",NA,"00000000",NA,NA,14,NA,0,241.412,0,1,"00000008",4149.58372566,976961.037407
"4841",4841,"1917","CA","USF","SNF",NA,"00000000",NA,NA,14,NA,0,918.502,0,1,"00000009",10577.8597735,3717043.93119
"4842",4842,"1917","CA","USF","SNF",NA,"00000000",NA,NA,14,NA,0,4574.06,0,1,"00000010",19818.9009455,18510553.2223
"4843",4843,"1917","CA","USF","SNF",NA,"00000000",NA,NA,1,NA,0,441.698,0,1,"00000011",5953.0079507,1787489.28376
"4844",4844,"1917","CA","USF","SNF",NA,"00000000",NA,NA,1,NA,0,99.1449,0,1,"00000012",2403.57135976,401225.034254
"4845",4845,"1917","CA","USF","SNF",NA,"00000000",NA,NA,14,NA,0,101.12,0,1,"00000013",2634.57471418,409220.119013
"4846",4846,"1917","CA","USF","SNF",NA,"00000000",NA,NA,14,NA,0,178.667,0,1,"00000014",3324.84081956,723039.689214
"4847",4847,"1917","CA","USF","SNF",NA,"00000000",NA,NA,14,NA,0,138.596,0,1,"00000015",3091.64325973,560876.454585
"4848",4848,"1917","CA","USF","SNF",NA,"00000000",NA,NA,14,NA,0,216.944,0,1,"00000016",3650.85604383,877939.799
"4849",4849,"1917","CA","USF","SNF",NA,"00000000",NA,NA,9,NA,0,99.7897,0,1,"00000017",2585.08678622,403834.740107
"4850",4850,"1917","CA","USF","LNF",NA,"00000000",NA,NA,9,NA,0,785.564,0,1,"00000035",7211.53328255,3179064.93626
"4851",4851,"1917","CA","USF","LNF",NA,"00000000",NA,NA,1,NA,0,1258.24,0,1,"00000116",9499.29471498,5091914.63069
"4852",4852,"1917","CA","USF","LNF",NA,"00000000",NA,NA,1,NA,0,7948.64,0,1,"00000053",28271.7779615,32167006.4675
"4853",4853,"1917","CA","USF","LNF",NA,"00000000",NA,NA,1,NA,0,358.088,0,1,"00000115",5677.86313741,1449132.61342
"4854",4854,"1917","CA","USF","LNF",NA,"00000000",NA,NA,1,NA,0,627.93,0,1,"00000094",7389.89681244,2541141.90991
"4855",4855,"1917","CA","USF","LNF",NA,"00000000",NA,NA,14,NA,0,792.731,0,1,"00000106",7989.4133364,3208068.98369
"4856",4856,"1917","CA","USF","LNF",NA,"00000000",NA,NA,14,NA,0,390.922,0,1,"00000072",4874.4787195,1582006.59463
"4857",4857,"1917","CA","USF","LNF",NA,"00000000",NA,NA,1,NA,0,821.045,0,1,"00000095",10340.4824412,3322650.81668
"4858",4858,"1917","CA","USF","LNF",NA,"00000000",NA,NA,1,NA,0,975.031,0,1,"00000048",9215.38024834,3945811.42089
"4859",4859,"1917","CA","USF","LNF",NA,"00000000",NA,NA,9,NA,0,319.254,0,1,"00000112",5581.25737539,1291975.57279
"4860",4860,"1917","CA","USF","LNF",NA,"00000000",NA,NA,1,NA,0,258.755,0,1,"00000093",4928.09863014,1047145.43868
"4861",4861,"1917","CA","USF","LNF",NA,"00000000",NA,NA,9,NA,0,540.11,0,1,"00000113",6036.21259228,2185746.39951
"4862",4862,"1917","CA","USF","LNF",NA,"00000000",NA,NA,9,NA,0,1973.78,0,1,"00000119",12527.3327057,7987616.77573
"4863",4863,"1917","CA","USF","LNF",NA,"00000000",NA,NA,14,NA,0,309.488,0,1,"00000104",4580.35438794,1252455.05166
"4864",4864,"1917","CA","USF","LNF",NA,"00000000",NA,NA,9,NA,0,477.555,0,1,"00000020",6649.97303789,1932598.27269
"4865",4865,"1917","CA","USF","LNF",NA,"00000000",NA,NA,9,NA,0,584.649,0,1,"00000105",6097.85063809,2365990.59762
"4866",4866,"1917","CA","USF","LNF",NA,"00000000",NA,NA,9,NA,0,239.219,0,1,"00000128",4852.479114,968084.052221
"4867",4867,"1917","CA","USF","LNF",NA,"00000000",NA,NA,9,NA,0,1353.04,0,1,"00000127",10783.3035694,5475544.83032
